Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10816727,41.48323552,STOM BAC P0987,16/11/05-06:04:08,CORN,2913,5.013,357.90,1.000,968.21,11/7/2016,On,20.00,Yes,18.87,19.50,8196.9,146.37,7808.9,139.44,In,-0.00045,6553.5,0.0034,0.670,0.00,68.00,36,3.418,8.286,1.492,12.36,0.00018,0.010,1212.9,0.276,11/7/2016
-85.10816824,41.48324911,STOM BAC P0987,16/11/05-06:04:08,CORN,2914,5.013,357.70,1.000,967.93,11/7/2016,On,20.00,Yes,18.11,19.50,7868.4,140.51,7496.0,133.86,In,-0.0023,6553.5,0.0034,0.670,0.00,72.00,36,3.418,8.286,1.492,12.36,0.00019,0.011,1164.3,0.276,11/7/2016
-85.10816897,41.48326238,STOM BAC P0987,16/11/05-06:04:08,CORN,2915,5.105,358.10,1.000,967.70,11/7/2016,On,20.00,Yes,19.49,19.50,8313.4,148.45,7919.8,141.43,In,-0.0041,6553.5,0.0034,0.683,0.00,69.00,36,3.481,8.438,1.465,12.36,0.00018,0.0099,1252.6,0.282,11/7/2016
-85.10816973,41.48327605,STOM BAC P0987,16/11/05-06:04:08,CORN,2916,5.105,358.10,1.000,967.36,11/7/2016,On,20.00,Yes,16.84,19.50,7183.1,128.27,6843.0,122.20,In,-0.00045,6553.5,0.0034,0.683,0.00,69.00,36,3.481,8.438,1.465,12.36,0.00020,0.011,1082.3,0.282,11/7/2016
-85.10817039,41.48328913,STOM BAC P0987,16/11/05-06:04:08,CORN,2917,5.105,358.00,1.000,967.13,11/7/2016,On,20.00,Yes,18.17,19.50,7753.7,138.46,7386.7,131.90,In,-0.0023,6553.5,0.0034,0.683,0.00,74.00,36,3.481,8.438,1.465,12.36,0.00019,0.011,1168.3,0.282,11/7/2016
-85.10817111,41.48330271,STOM BAC P0987,16/11/05-06:04:08,CORN,2918,5.105,358.00,1.000,967.14,11/7/2016,On,20.00,Yes,18.75,19.50,7998.1,142.82,7619.5,136.06,In,-0.0041,6553.5,0.0034,0.683,0.00,73.00,36,3.481,8.438,1.465,12.36,0.00018,0.010,1205.1,0.282,11/7/2016
-85.10817173,41.48331635,STOM BAC P0987,16/11/05-06:04:08,CORN,2919,5.194,358.00,1.000,966.94,11/7/2016,On,20.00,Yes,19.49,19.50,8174.0,145.96,7787.0,139.05,In,-0.0023,6553.5,0.0034,0.694,0.00,71.00,36,3.541,8.584,1.440,12.36,0.00018,0.0099,1253.0,0.286,11/7/2016
-85.10817224,41.48333035,STOM BAC P0987,16/11/05-06:04:08,CORN,2920,5.194,358.20,1.000,966.85,11/7/2016,On,20.00,Yes,18.46,19.60,7740.1,138.22,7364.6,131.51,In,-0.0036,6553.5,0.0034,0.694,0.00,71.00,36,3.541,8.584,1.440,12.36,0.00019,0.010,1186.5,0.286,11/7/2016
-85.10817236,41.48334490,STOM BAC P0987,16/11/05-06:04:08,CORN,2921,5.285,359.40,1.000,967.30,11/7/2016,On,20.00,Yes,19.01,19.70,7832.9,139.87,7443.5,132.92,In,-0.0023,6553.5,0.0034,0.707,0.00,73.00,36,3.604,8.736,1.415,12.36,0.00018,0.010,1222.0,0.291,11/7/2016
-85.10817295,41.48335921,STOM BAC P0987,16/11/05-06:04:08,CORN,2922,5.285,359.40,1.000,966.81,11/7/2016,On,20.00,Yes,18.54,19.60,7638.6,136.40,7268.0,129.79,In,-0.00045,6553.5,0.0037,0.656,0.00,72.00,36,3.604,8.736,1.524,13.31,0.00020,0.011,1191.7,0.271,11/7/2016
-85.10817309,41.48337370,STOM BAC P0987,16/11/05-06:04:08,CORN,2923,5.377,359.00,1.000,966.74,11/7/2016,On,20.00,Yes,18.83,19.60,7628.7,136.23,7258.5,129.62,In,-0.00091,6553.5,0.0034,0.719,0.00,69.00,36,3.666,8.888,1.391,12.36,0.00018,0.010,1210.8,0.297,11/7/2016
-85.10817347,41.48338763,STOM BAC P0987,16/11/05-06:04:08,CORN,2924,5.377,358.50,1.000,966.44,11/7/2016,On,20.00,Yes,20.69,19.60,8380.0,149.64,7973.4,142.38,In,-0.0046,6553.5,0.0034,0.719,0.00,71.00,36,3.666,8.888,1.391,12.36,0.00017,0.0093,1330.0,0.297,11/7/2016
-85.10817430,41.48340201,STOM BAC P0987,16/11/05-06:04:08,CORN,2925,5.285,357.20,1.000,966.14,11/7/2016,On,20.00,Yes,20.84,19.60,8587.0,153.34,8170.4,145.90,In,-0.0046,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0092,1339.6,0.291,11/7/2016
-85.10817524,41.48341542,STOM BAC P0987,16/11/05-06:04:08,CORN,2926,5.285,357.10,1.000,965.91,11/7/2016,On,20.00,Yes,21.17,19.60,8723.8,155.78,8300.5,148.22,In,-0.00091,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0091,1361.0,0.291,11/7/2016
-85.10817587,41.48343074,STOM BAC P0987,16/11/05-06:04:08,CORN,2927,5.285,356.50,1.000,966.19,11/7/2016,On,20.00,Yes,21.45,19.60,8837.1,157.80,8408.3,150.15,In,-0.0046,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0090,1378.6,0.291,11/7/2016
-85.10817702,41.48344474,STOM BAC P0987,16/11/05-06:04:08,CORN,2928,5.285,356.60,1.000,965.88,11/7/2016,On,20.00,Yes,20.94,19.60,8629.5,154.10,8210.8,146.62,In,1.313e-009,6553.5,0.0034,0.707,0.00,71.00,36,3.604,8.736,1.415,12.36,0.00016,0.0092,1346.2,0.291,11/7/2016
-85.10817802,41.48345848,STOM BAC P0987,16/11/05-06:04:08,CORN,2929,5.285,357.30,1.000,965.65,11/7/2016,On,20.00,Yes,20.83,19.60,8584.6,153.30,8168.1,145.86,In,-0.0023,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0092,1339.2,0.291,11/7/2016
-85.10817893,41.48347251,STOM BAC P0987,16/11/05-06:04:08,CORN,2930,5.377,358.50,1.000,965.22,11/7/2016,On,20.00,Yes,19.68,19.70,7970.2,142.33,7574.1,135.25,In,-0.00045,6553.5,0.0034,0.719,0.00,73.00,36,3.666,8.888,1.391,12.36,0.00017,0.0098,1265.0,0.297,11/7/2016
-85.10817950,41.48348662,STOM BAC P0987,16/11/05-06:04:08,CORN,2931,5.285,358.30,1.000,965.01,11/7/2016,On,20.00,Yes,18.75,19.70,7726.8,137.98,7342.7,131.12,In,-0.0046,6553.5,0.0034,0.707,0.00,73.00,36,3.604,8.736,1.415,12.36,0.00018,0.010,1205.4,0.291,11/7/2016
-85.10818024,41.48350097,STOM BAC P0987,16/11/05-06:04:08,CORN,2932,5.285,357.40,1.000,964.90,11/7/2016,On,20.00,Yes,18.49,19.70,7618.3,136.04,7239.6,129.28,In,-0.0046,6553.5,0.0034,0.707,0.00,71.00,36,3.604,8.736,1.415,12.36,0.00019,0.010,1188.5,0.291,11/7/2016
-85.10818106,41.48351531,STOM BAC P0987,16/11/05-06:04:08,CORN,2933,5.285,357.40,1.000,964.70,11/7/2016,On,20.00,Yes,16.40,19.70,6758.0,120.68,6422.1,114.68,In,-0.00091,6553.5,0.0034,0.707,0.00,74.00,36,3.604,8.736,1.415,12.36,0.00021,0.012,1054.3,0.291,11/7/2016
-85.10818176,41.48353023,STOM BAC P0987,16/11/05-06:04:08,CORN,2934,5.469,357.70,1.000,964.52,11/7/2016,On,20.00,Yes,19.03,19.70,7578.8,135.34,7202.1,128.61,In,-0.0023,6553.5,0.0034,0.731,0.00,71.00,36,3.729,9.040,1.368,12.36,0.00018,0.010,1223.4,0.302,11/7/2016
-85.10818262,41.48354412,STOM BAC P0987,16/11/05-06:04:08,CORN,2935,5.285,357.50,1.000,964.33,11/7/2016,On,20.00,Yes,18.70,19.70,7707.9,137.64,7324.8,130.80,In,-0.0041,6553.5,0.0034,0.707,0.00,73.00,36,3.604,8.736,1.415,12.36,0.00018,0.010,1202.5,0.291,11/7/2016
-85.10818357,41.48355886,STOM BAC P0987,16/11/05-06:04:08,CORN,2936,5.469,356.70,1.000,964.19,11/7/2016,On,20.00,Yes,20.15,19.70,8023.2,143.27,7624.4,136.15,In,-0.0023,6553.5,0.0034,0.731,0.00,69.00,36,3.729,9.040,1.368,12.36,0.00017,0.0095,1295.2,0.302,11/7/2016
-85.10818482,41.48357304,STOM BAC P0987,16/11/05-06:04:08,CORN,2937,5.285,355.90,1.000,964.15,11/7/2016,On,20.00,Yes,20.00,19.70,8240.8,147.16,7831.2,139.84,In,2.018e-009,6553.5,0.0034,0.707,0.00,71.00,36,3.604,8.736,1.415,12.36,0.00017,0.0096,1285.6,0.291,11/7/2016
-85.10818622,41.48358760,STOM BAC P0987,16/11/05-06:04:08,CORN,2938,5.285,354.80,1.000,964.57,11/7/2016,On,20.00,Yes,22.66,19.60,9337.2,166.74,8884.2,158.65,In,-0.0041,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00015,0.0085,1456.6,0.291,11/7/2016
-85.10818782,41.48360249,STOM BAC P0987,16/11/05-06:04:08,CORN,2939,5.285,355.30,1.000,964.64,11/7/2016,On,20.00,Yes,21.41,19.60,8820.6,157.51,8392.6,149.87,In,-0.0041,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0090,1376.0,0.291,11/7/2016
-85.10818901,41.48361675,STOM BAC P0987,16/11/05-06:04:08,CORN,2940,5.194,356.60,1.000,964.76,11/7/2016,On,20.00,Yes,22.74,19.60,9538.4,170.33,9075.6,162.06,In,-0.0041,6553.5,0.0034,0.694,0.00,72.00,36,3.541,8.584,1.440,12.36,0.00015,0.0085,1462.2,0.286,11/7/2016
-85.10818987,41.48363050,STOM BAC P0987,16/11/05-06:04:08,CORN,2941,5.194,357.80,1.000,964.80,11/7/2016,On,20.00,Yes,22.56,19.60,9461.6,168.96,9002.5,160.76,In,-0.00091,6553.5,0.0034,0.694,0.00,74.00,36,3.541,8.584,1.440,12.36,0.00015,0.0085,1450.4,0.286,11/7/2016
-85.10819075,41.48364463,STOM BAC P0987,16/11/05-06:04:08,CORN,2942,5.285,357.80,1.000,964.70,11/7/2016,On,20.00,Yes,20.83,19.60,8582.3,153.26,8165.9,145.82,In,-0.0041,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00016,0.0092,1338.9,0.291,11/7/2016
-85.10819171,41.48365872,STOM BAC P0987,16/11/05-06:04:08,CORN,2943,5.285,357.50,1.000,964.58,11/7/2016,On,20.00,Yes,21.62,19.60,8910.2,159.11,8477.9,151.39,In,-0.0023,6553.5,0.0034,0.707,0.00,71.00,36,3.604,8.736,1.415,12.36,0.00016,0.0089,1390.0,0.291,11/7/2016
-85.10819246,41.48367278,STOM BAC P0987,16/11/05-06:04:08,CORN,2944,5.285,357.50,1.000,964.35,11/7/2016,On,20.00,Yes,19.87,19.60,8185.9,146.18,7788.8,139.08,In,7.582e-010,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00017,0.0097,1277.0,0.291,11/7/2016
-85.10819361,41.48368662,STOM BAC P0987,16/11/05-06:04:08,CORN,2945,5.285,357.00,1.000,964.21,11/7/2016,On,20.00,Yes,20.43,19.60,8417.1,150.31,8008.7,143.01,In,-0.0041,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00017,0.0094,1313.1,0.291,11/7/2016
-85.10819467,41.48370054,STOM BAC P0987,16/11/05-06:04:08,CORN,2946,5.285,357.40,1.000,963.83,11/7/2016,On,20.00,Yes,20.60,19.70,8488.4,151.58,8066.5,144.04,In,-0.00091,6553.5,0.0034,0.707,0.00,73.00,36,3.604,8.736,1.415,12.36,0.00017,0.0093,1324.2,0.291,11/7/2016
-85.10819588,41.48371422,STOM BAC P0987,16/11/05-06:04:08,CORN,2947,5.285,356.80,1.000,963.42,11/7/2016,On,20.00,Yes,18.43,19.70,7594.7,135.62,7217.2,128.88,In,-0.0036,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00019,0.010,1184.8,0.291,11/7/2016
-85.10819722,41.48372832,STOM BAC P0987,16/11/05-06:04:08,CORN,2948,5.377,356.30,1.000,963.23,11/7/2016,On,20.00,Yes,21.56,19.70,8732.7,155.94,8298.7,148.19,In,-0.0046,6553.5,0.0034,0.719,0.00,69.00,36,3.666,8.888,1.391,12.36,0.00016,0.0089,1386.0,0.297,11/7/2016
-85.10819857,41.48374226,STOM BAC P0987,16/11/05-06:04:08,CORN,2949,5.285,356.00,1.000,962.89,11/7/2016,On,20.00,Yes,19.70,19.70,8118.2,144.97,7714.7,137.76,In,-0.00091,6553.5,0.0034,0.707,0.00,72.00,36,3.604,8.736,1.415,12.36,0.00017,0.0098,1266.5,0.291,11/7/2016
-85.10820000,41.48375639,STOM BAC P0987,16/11/05-06:04:08,CORN,2950,5.377,356.00,1.000,962.83,11/7/2016,On,20.00,Yes,18.45,19.70,7474.2,133.47,7102.7,126.83,In,-0.00091,6553.5,0.0034,0.719,0.00,69.00,36,3.666,8.888,1.391,12.36,0.00019,0.010,1186.3,0.297,11/7/2016
-85.10820104,41.48376997,STOM BAC P0987,16/11/05-06:04:08,CORN,2951,5.194,357.10,1.000,962.62,11/7/2016,On,20.00,Yes,19.36,19.70,8120.2,145.00,7716.6,137.80,In,-0.00045,6553.5,0.0034,0.694,0.00,71.00,36,3.541,8.584,1.440,12.36,0.00018,0.0099,1244.8,0.286,11/7/2016
-85.10820182,41.48378426,STOM BAC P0987,16/11/05-06:04:08,CORN,2952,5.194,357.80,1.000,962.67,11/7/2016,On,20.00,Yes,19.38,19.70,8127.4,145.13,7723.4,137.92,In,-6.503e-010,6553.5,0.0034,0.694,0.00,72.00,36,3.541,8.584,1.440,12.36,0.00018,0.0099,1245.9,0.286,11/7/2016
-85.10820236,41.48379853,STOM BAC P0987,16/11/05-06:04:08,CORN,2953,5.194,357.20,1.000,962.80,11/7/2016,On,20.00,Yes,18.71,19.70,7846.6,140.12,7456.6,133.15,In,-0.0036,6553.5,0.0034,0.694,0.00,72.00,36,3.541,8.584,1.440,12.36,0.00018,0.010,1202.8,0.286,11/7/2016
-85.10820312,41.48381210,STOM BAC P0987,16/11/05-06:04:08,CORN,2954,5.285,356.20,1.000,963.21,11/7/2016,On,20.00,Yes,20.75,19.70,8549.7,152.67,8124.7,145.08,In,-0.00045,6553.5,0.0034,0.707,0.00,69.00,36,3.604,8.736,1.415,12.36,0.00017,0.0093,1333.8,0.291,11/7/2016
-85.10820431,41.48382615,STOM BAC P0987,16/11/05-06:04:08,CORN,2955,5.285,355.70,1.000,963.27,11/7/2016,On,20.00,Yes,22.56,19.70,9294.8,165.98,8832.8,157.73,In,-0.0036,6553.5,0.0034,0.707,0.00,71.00,36,3.604,8.736,1.415,12.36,0.00015,0.0085,1450.0,0.291,11/7/2016
-85.10820553,41.48383942,STOM BAC P0987,16/11/05-06:04:08,CORN,2956,4.829,356.10,1.000,963.34,11/7/2016,On,20.00,Yes,22.02,19.70,9932.5,177.37,9438.8,168.55,In,-0.00045,6553.5,0.0034,0.646,0.00,67.00,36,3.293,7.982,1.549,12.36,0.00016,0.0087,1415.8,0.266,11/7/2016
-85.10820665,41.48385154,STOM BAC P0987,16/11/05-06:04:08,CORN,2957,4.738,356.90,1.000,963.18,11/7/2016,On,20.00,Yes,22.33,19.70,10267,183.34,9756.8,174.23,In,-0.0023,6553.5,0.0032,0.686,0.00,68.00,36,3.230,7.831,1.457,11.41,0.00014,0.0079,1435.7,0.283,11/7/2016
-85.10820735,41.48386457,STOM BAC P0987,16/11/05-06:04:08,CORN,2958,4.738,357.60,1.000,963.44,11/7/2016,On,20.00,Yes,18.12,19.70,8328.4,148.72,7914.4,141.33,In,-0.00045,6553.5,0.0032,0.686,0.00,71.00,36,3.230,7.831,1.457,11.41,0.00017,0.0098,1164.6,0.283,11/7/2016
-85.10820790,41.48387707,STOM BAC P0987,16/11/05-06:04:08,CORN,2959,4.738,357.70,1.000,963.44,11/7/2016,On,20.00,Yes,18.58,19.70,8541.4,152.53,8116.9,144.94,In,-0.0023,6553.5,0.0034,0.633,0.00,71.00,36,3.230,7.831,1.579,12.36,0.00018,0.010,1194.4,0.261,11/7/2016
-85.10820890,41.48388949,STOM BAC P0987,16/11/05-06:04:08,CORN,2960,4.738,357.70,1.000,963.24,11/7/2016,On,20.00,Yes,20.08,19.70,9233.3,164.88,8774.4,156.69,In,-0.0036,6553.5,0.0034,0.633,0.00,65.00,36,3.230,7.831,1.579,12.36,0.00017,0.0096,1291.1,0.261,11/7/2016
-85.10820986,41.48390188,STOM BAC P0987,16/11/05-06:04:08,CORN,2961,4.829,357.50,1.000,963.09,11/7/2016,On,20.00,Yes,15.04,19.70,6783.0,121.12,6445.9,115.10,In,-0.0046,6553.5,0.0032,0.699,0.00,72.00,36,3.293,7.982,1.430,11.41,0.00021,0.012,966.87,0.289,11/7/2016
-85.10821084,41.48391536,STOM BAC P0987,16/11/05-06:04:08,CORN,2962,5.013,357.50,1.000,962.81,11/7/2016,On,20.00,Yes,18.18,19.70,7897.9,141.03,7505.3,134.02,In,-0.0041,6553.5,0.0034,0.670,0.00,65.00,36,3.418,8.286,1.492,12.36,0.00019,0.011,1168.6,0.276,11/7/2016
-85.10821147,41.48392772,STOM BAC P0987,16/11/05-06:04:08,CORN,2963,4.921,357.90,1.000,962.78,11/7/2016,On,20.00,Yes,21.76,19.70,9630.6,171.98,9151.9,163.43,In,-0.0036,6553.5,0.0032,0.713,0.00,72.00,36,3.355,8.134,1.403,11.41,0.00015,0.0082,1398.9,0.294,11/7/2016
-85.10821215,41.48394149,STOM BAC P0987,16/11/05-06:04:08,CORN,2964,5.013,358.30,1.000,962.90,11/7/2016,On,20.00,Yes,18.87,19.70,8196.2,146.36,7788.8,139.09,In,-0.00091,6553.5,0.0034,0.670,0.00,67.00,36,3.418,8.286,1.492,12.36,0.00018,0.010,1212.8,0.276,11/7/2016
-85.10821289,41.48395490,STOM BAC P0987,16/11/05-06:04:08,CORN,2965,5.105,358.20,1.000,962.75,11/7/2016,On,20.00,Yes,11.90,19.70,5078.3,90.68,4825.9,86.18,In,-0.0036,6553.5,0.0032,0.739,0.00,67.00,36,3.481,8.438,1.352,11.41,0.00027,0.015,765.19,0.305,11/7/2016
-85.10821339,41.48396867,STOM BAC P0987,16/11/05-06:04:08,CORN,2966,5.013,358.70,1.000,962.72,11/7/2016,On,20.00,Yes,13.04,19.80,5666.8,101.19,5378.5,96.04,In,-0.0041,6553.5,0.0032,0.726,0.00,73.00,36,3.418,8.286,1.377,11.41,0.00024,0.014,838.50,0.300,11/7/2016
-85.10821386,41.48398127,STOM BAC P0987,16/11/05-06:04:08,CORN,2967,5.013,359.00,1.000,962.35,11/7/2016,On,20.00,Yes,13.04,19.80,5666.8,101.19,5378.5,96.04,In,-0.0046,6553.5,0.0032,0.726,0.00,73.00,36,3.418,8.286,1.377,11.41,0.00024,0.014,838.50,0.300,11/7/2016
-85.10821409,41.48398964,STOM BAC P0987,16/11/05-06:04:08,CORN,2968,4.285,359.80,1.000,962.01,11/7/2016,On,20.00,Yes,18.24,19.70,9272.4,165.58,8811.5,157.35,In,-0.00045,6553.5,0.0032,0.621,0.00,59.00,36,2.921,7.082,1.611,11.41,0.00017,0.0097,1172.7,0.256,11/7/2016
-85.10753744,41.48401612,STOM BAC P0987,16/11/05-06:04:08,CORN,2969,6.926,174.40,1.000,964.31,11/7/2016,On,20.00,Yes,8.550,19.70,2688.8,48.01,2555.1,45.63,In,-1.253e-009,6553.5,0.0021,1.505,0.00,59.00,37,4.722,11.45,0.665,7.608,0.00025,0.014,549.65,0.621,11/7/2016
-85.10753468,41.48399721,STOM BAC P0987,16/11/05-06:04:08,CORN,2970,6.926,173.00,1.000,964.21,11/7/2016,On,20.00,Yes,11.18,19.70,3516.9,62.80,3342.1,59.68,In,-0.0023,6553.5,0.0026,1.204,0.00,61.00,37,4.722,11.45,0.831,9.510,0.00024,0.013,718.94,0.497,11/7/2016
-85.10753148,41.48397889,STOM BAC P0987,16/11/05-06:04:08,CORN,2971,7.018,173.20,1.000,964.10,11/7/2016,On,20.00,Yes,12.13,19.70,3763.9,67.21,3576.8,63.87,In,-0.00091,6553.5,0.0029,1.109,0.00,63.00,37,4.785,11.60,0.902,10.46,0.00024,0.013,779.63,0.457,11/7/2016
-85.10752839,41.48396007,STOM BAC P0987,16/11/05-06:04:08,CORN,2972,7.018,173.20,1.000,964.17,11/7/2016,On,20.00,Yes,14.49,19.70,4495.6,80.28,4272.1,76.29,In,-0.0046,6553.5,0.0029,1.109,0.00,64.00,37,4.785,11.60,0.902,10.46,0.00020,0.011,931.19,0.457,11/7/2016
-85.10752520,41.48394094,STOM BAC P0987,16/11/05-06:04:08,CORN,2973,7.018,173.20,1.000,963.95,11/7/2016,On,20.00,Yes,19.50,19.70,6052.1,108.07,5751.3,102.70,In,-0.0046,6553.5,0.0029,1.109,0.00,63.00,37,4.785,11.60,0.902,10.46,0.00015,0.0083,1253.6,0.457,11/7/2016
-85.10752191,41.48392212,STOM BAC P0987,16/11/05-06:04:08,CORN,2974,7.018,173.10,1.000,964.00,11/7/2016,On,20.00,Yes,23.15,19.70,7183.3,128.27,6826.3,121.90,In,-0.00091,6553.5,0.0029,1.109,0.00,68.00,37,4.785,11.60,0.902,10.46,0.00013,0.0070,1487.9,0.457,11/7/2016
-85.10751875,41.48390317,STOM BAC P0987,16/11/05-06:04:08,CORN,2975,7.198,172.80,1.000,963.82,11/7/2016,On,20.00,Yes,25.13,19.70,7604.8,135.80,7226.8,129.05,In,-0.0036,6553.5,0.0032,1.043,0.00,68.00,37,4.908,11.90,0.959,11.41,0.00013,0.0071,1615.7,0.430,11/7/2016
-85.10751528,41.48388468,STOM BAC P0987,16/11/05-06:04:08,CORN,2976,7.110,172.70,1.000,963.73,11/7/2016,On,20.00,Yes,26.31,19.70,8058.8,143.91,7658.2,136.75,In,-1.919e-009,6553.5,0.0032,1.030,0.00,67.00,37,4.847,11.75,0.971,11.41,0.00012,0.0067,1691.1,0.425,11/7/2016
-85.10751214,41.48386581,STOM BAC P0987,16/11/05-06:04:08,CORN,2977,7.110,172.70,1.000,963.59,11/7/2016,On,20.00,Yes,26.46,19.70,8104.6,144.73,7701.8,137.53,In,-0.00091,6553.5,0.0032,1.030,0.00,72.00,37,4.847,11.75,0.971,11.41,0.00012,0.0067,1700.7,0.425,11/7/2016
-85.10750865,41.48384705,STOM BAC P0987,16/11/05-06:04:08,CORN,2978,7.198,172.60,1.000,963.59,11/7/2016,On,20.00,Yes,25.26,19.70,7642.5,136.47,7262.7,129.69,In,-0.00091,6553.5,0.0034,0.962,0.00,70.00,37,4.908,11.90,1.039,12.36,0.00014,0.0076,1623.7,0.397,11/7/2016
-85.10750518,41.48382814,STOM BAC P0987,16/11/05-06:04:08,CORN,2979,7.110,172.30,1.000,963.54,11/7/2016,On,20.00,Yes,25.87,19.70,7923.7,141.50,7529.9,134.46,In,-0.0023,6553.5,0.0034,0.951,0.00,70.00,37,4.847,11.75,1.052,12.36,0.00013,0.0074,1662.8,0.392,11/7/2016
-85.10750174,41.48380990,STOM BAC P0987,16/11/05-06:04:08,CORN,2980,7.110,172.00,1.000,963.49,11/7/2016,On,20.00,Yes,25.38,19.70,7776.0,138.86,7389.5,131.95,In,-0.00091,6553.5,0.0034,0.951,0.00,68.00,37,4.847,11.75,1.052,12.36,0.00014,0.0076,1631.7,0.392,11/7/2016
-85.10749831,41.48379124,STOM BAC P0987,16/11/05-06:04:08,CORN,2981,7.110,172.10,1.000,963.57,11/7/2016,On,20.00,Yes,28.79,19.70,8820.5,157.51,8382.1,149.68,In,-0.0036,6553.5,0.0034,0.951,0.00,69.00,37,4.847,11.75,1.052,12.36,0.00012,0.0067,1850.9,0.392,11/7/2016
-85.10749475,41.48377270,STOM BAC P0987,16/11/05-06:04:08,CORN,2982,6.926,171.90,1.000,963.60,11/7/2016,On,20.00,Yes,27.84,19.70,8756.3,156.36,8321.1,148.59,In,-0.0046,6553.5,0.0034,0.926,0.00,69.00,37,4.722,11.45,1.080,12.36,0.00012,0.0069,1790.0,0.382,11/7/2016
-85.10749128,41.48375390,STOM BAC P0987,16/11/05-06:04:08,CORN,2983,7.110,171.80,1.000,963.49,11/7/2016,On,20.00,Yes,32.75,19.70,10033,179.16,9534.3,170.26,In,-2.667e-010,6553.5,0.0034,0.951,0.00,72.00,37,4.847,11.75,1.052,12.36,0.00010,0.0059,2105.4,0.392,11/7/2016
-85.10748759,41.48373549,STOM BAC P0987,16/11/05-06:04:08,CORN,2984,7.018,171.50,1.000,963.57,11/7/2016,On,20.00,Yes,31.86,19.70,9887.7,176.57,9396.2,167.79,In,-0.0023,6553.5,0.0034,0.938,0.00,73.00,37,4.785,11.60,1.066,12.36,0.00011,0.0060,2048.1,0.387,11/7/2016
-85.10748383,41.48371647,STOM BAC P0987,16/11/05-06:04:08,CORN,2985,7.110,171.90,1.000,963.60,11/7/2016,On,20.00,Yes,28.96,19.70,8871.4,158.42,8430.5,150.54,In,-0.00091,6553.5,0.0034,0.951,0.00,72.00,37,4.847,11.75,1.052,12.36,0.00012,0.0066,1861.6,0.392,11/7/2016
-85.10748031,41.48369814,STOM BAC P0987,16/11/05-06:04:08,CORN,2986,7.018,171.90,1.000,963.65,11/7/2016,On,20.00,Yes,28.17,19.70,8742.4,156.11,8307.8,148.35,In,-0.0036,6553.5,0.0034,0.938,0.00,74.00,37,4.785,11.60,1.066,12.36,0.00012,0.0068,1810.8,0.387,11/7/2016
-85.10747673,41.48367958,STOM BAC P0987,16/11/05-06:04:08,CORN,2987,7.110,171.90,1.000,963.62,11/7/2016,On,20.00,Yes,28.07,19.70,8598.8,153.55,8171.4,145.92,In,-0.0036,6553.5,0.0034,0.951,0.00,74.00,37,4.847,11.75,1.052,12.36,0.00012,0.0069,1804.4,0.392,11/7/2016
-85.10747308,41.48366091,STOM BAC P0987,16/11/05-06:04:08,CORN,2988,7.110,172.00,1.000,963.69,11/7/2016,On,20.00,Yes,29.71,19.80,9102.1,162.54,8638.9,154.27,In,-0.00091,6553.5,0.0034,0.951,0.00,72.00,37,4.847,11.75,1.052,12.36,0.00012,0.0065,1910.0,0.392,11/7/2016
-85.10746944,41.48364222,STOM BAC P0987,16/11/05-06:04:08,CORN,2989,7.110,172.10,1.000,963.69,11/7/2016,On,20.00,Yes,27.73,19.80,8493.5,151.67,8061.3,143.95,In,-0.00091,6553.5,0.0034,0.951,0.00,73.00,37,4.847,11.75,1.052,12.36,0.00012,0.0069,1782.3,0.392,11/7/2016
-85.10746595,41.48362369,STOM BAC P0987,16/11/05-06:04:08,CORN,2990,7.018,172.40,1.000,963.73,11/7/2016,On,20.00,Yes,26.36,19.80,8181.6,146.10,7765.3,138.67,In,-0.0023,6553.5,0.0034,0.938,0.00,73.00,37,4.785,11.60,1.066,12.36,0.00013,0.0073,1694.7,0.387,11/7/2016
