Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.07967885,41.49858524,I-13 P0909,16/11/07-10:53:55,CORN,1697,6.014,270.00,1.000,994.13,11/7/2016,On,20.00,Yes,13.05,18.00,4728.0,84.43,4588.1,81.93,In,-0.0032,6553.5,0.0037,0.747,0.00,79.00,12,4.100,9.940,1.339,13.31,0.00028,0.016,839.23,0.308,11/7/2016
-85.07969985,41.49858536,I-13 P0909,16/11/07-10:53:55,CORN,1698,6.014,269.80,1.000,994.34,11/7/2016,On,20.00,Yes,15.05,18.00,5450.3,97.33,5289.1,94.45,In,-0.0027,6553.5,0.0037,0.747,0.00,76.00,12,4.100,9.940,1.339,13.31,0.00025,0.014,967.44,0.308,11/7/2016
-85.07972070,41.49858529,I-13 P0909,16/11/07-10:53:55,CORN,1699,6.014,269.80,1.000,994.48,11/7/2016,On,20.00,Yes,20.21,18.00,7321.2,130.74,7104.6,126.87,In,-0.0032,6553.5,0.0037,0.747,0.00,77.00,12,4.100,9.940,1.339,13.31,0.00018,0.010,1299.5,0.308,11/7/2016
-85.07974245,41.49858531,I-13 P0909,16/11/07-10:53:55,CORN,1700,6.106,270.10,1.000,994.61,11/7/2016,On,20.00,Yes,17.72,18.00,6322.2,112.90,6135.1,109.56,In,0.00046,6553.5,0.0037,0.758,0.00,73.00,12,4.163,10.09,1.319,13.31,0.00021,0.012,1139.3,0.313,11/7/2016
-85.07976456,41.49858533,I-13 P0909,16/11/07-10:53:55,CORN,1701,6.014,270.10,1.000,994.72,11/7/2016,On,20.00,Yes,17.40,18.00,6302.5,112.55,6116.1,109.22,In,-0.0036,6553.5,0.0037,0.747,0.00,77.00,12,4.100,9.940,1.339,13.31,0.00021,0.012,1118.7,0.308,11/7/2016
-85.07978706,41.49858520,I-13 P0909,16/11/07-10:53:55,CORN,1702,6.198,270.00,1.000,994.60,11/7/2016,On,20.00,Yes,14.00,18.00,4919.5,87.85,4773.9,85.25,In,0.00046,6553.5,0.0037,0.769,0.00,74.00,12,4.226,10.24,1.300,13.31,0.00026,0.015,899.90,0.317,11/7/2016
-85.07980971,41.49858495,I-13 P0909,16/11/07-10:53:55,CORN,1703,6.289,269.40,1.000,994.57,11/7/2016,On,20.00,Yes,15.12,18.00,5235.5,93.49,5080.6,90.72,In,-1.888e-008,6553.5,0.0034,0.841,0.00,69.00,12,4.288,10.40,1.189,12.36,0.00023,0.013,971.89,0.347,11/7/2016
-85.07983233,41.49858460,I-13 P0909,16/11/07-10:53:55,CORN,1704,6.198,269.50,1.000,994.36,11/7/2016,On,20.00,Yes,14.06,18.00,4941.6,88.24,4795.4,85.63,In,0.00046,6553.5,0.0034,0.829,0.00,73.00,12,4.226,10.24,1.207,12.36,0.00024,0.014,903.94,0.342,11/7/2016
-85.07985591,41.49858435,I-13 P0909,16/11/07-10:53:55,CORN,1705,6.378,269.70,1.000,994.14,11/7/2016,On,20.00,Yes,14.43,18.00,4926.4,87.97,4780.7,85.37,In,-0.0014,6553.5,0.0034,0.853,0.00,67.00,12,4.349,10.54,1.173,12.36,0.00024,0.013,927.40,0.352,11/7/2016
-85.07987894,41.49858425,I-13 P0909,16/11/07-10:53:55,CORN,1706,6.289,271.40,1.000,993.92,11/7/2016,On,20.00,Yes,12.45,18.00,4311.7,76.99,4184.1,74.72,In,-1.887e-008,6553.5,0.0032,0.911,0.00,73.00,12,4.288,10.40,1.098,11.41,0.00025,0.014,800.40,0.376,11/7/2016
-85.07990661,41.49858639,I-13 P0909,16/11/07-10:53:55,CORN,1707,7.654,282.30,1.000,993.49,11/7/2016,On,20.00,Yes,10.15,18.00,2887.1,51.55,2801.7,50.03,In,-0.0032,6553.5,0.0037,0.950,0.00,88.00,12,5.219,12.65,1.052,13.31,0.00036,0.020,652.25,0.392,11/7/2016
-85.07986308,41.49853038,I-13 P0909,16/11/07-10:53:55,CORN,1708,5.741,87.90,1.000,994.45,11/7/2016,On,20.00,Yes,7.175,18.10,2721.7,48.60,2638.0,47.11,In,0.00046,6553.5,0.0032,0.832,0.00,64.00,14,3.915,9.490,1.203,11.41,0.00044,0.025,461.24,0.343,11/7/2016
-85.07984258,41.49853059,I-13 P0909,16/11/07-10:53:55,CORN,1709,5.741,88.40,1.000,994.68,11/7/2016,On,20.00,Yes,7.584,18.10,2876.8,51.37,2788.3,49.79,In,-0.0014,6553.5,0.0032,0.832,0.00,65.00,14,3.915,9.490,1.203,11.41,0.00042,0.023,487.52,0.343,11/7/2016
-85.07982188,41.49853081,I-13 P0909,16/11/07-10:53:55,CORN,1710,5.741,89.00,1.000,994.82,11/7/2016,On,20.00,Yes,9.432,18.10,3578.2,63.90,3468.1,61.93,In,-1.774e-008,6553.5,0.0032,0.832,0.00,65.00,14,3.915,9.490,1.203,11.41,0.00034,0.019,606.37,0.343,11/7/2016
-85.07980051,41.49853092,I-13 P0909,16/11/07-10:53:55,CORN,1711,5.833,89.10,1.000,994.95,11/7/2016,On,20.00,Yes,10.20,18.10,3807.8,68.00,3690.7,65.90,In,-1.775e-008,6553.5,0.0032,0.845,0.00,65.00,14,3.977,9.642,1.184,11.41,0.00031,0.017,655.62,0.349,11/7/2016
-85.07977952,41.49853101,I-13 P0909,16/11/07-10:53:55,CORN,1712,5.833,89.20,1.000,995.02,11/7/2016,On,20.00,Yes,9.858,18.00,3680.7,65.73,3571.8,63.78,In,-0.0014,6553.5,0.0032,0.845,0.00,65.00,14,3.977,9.642,1.184,11.41,0.00032,0.018,633.72,0.349,11/7/2016
-85.07975806,41.49853102,I-13 P0909,16/11/07-10:53:55,CORN,1713,5.833,89.90,1.000,995.02,11/7/2016,On,20.00,Yes,11.36,18.10,4240.1,75.72,4109.6,73.39,In,-1.775e-008,6553.5,0.0032,0.845,0.00,65.00,14,3.977,9.642,1.184,11.41,0.00028,0.016,730.04,0.349,11/7/2016
-85.07973648,41.49853103,I-13 P0909,16/11/07-10:53:55,CORN,1714,5.925,90.00,1.000,994.97,11/7/2016,On,20.00,Yes,11.08,18.10,4072.7,72.73,3947.4,70.49,In,-0.0014,6553.5,0.0032,0.858,0.00,63.00,14,4.040,9.794,1.165,11.41,0.00029,0.016,712.27,0.354,11/7/2016
-85.07971480,41.49853103,I-13 P0909,16/11/07-10:53:55,CORN,1715,6.106,90.00,1.000,994.79,11/7/2016,On,20.00,Yes,11.32,18.10,4036.6,72.08,3912.4,69.86,In,-0.0014,6553.5,0.0029,0.965,0.00,63.00,14,4.163,10.09,1.037,10.46,0.00026,0.014,727.45,0.398,11/7/2016
-85.07969211,41.49853103,I-13 P0909,16/11/07-10:53:55,CORN,1716,6.289,89.80,1.000,994.61,11/7/2016,On,20.00,Yes,11.38,18.00,3940.6,70.37,3824.0,68.29,In,-0.0014,6553.5,0.0029,0.994,0.00,60.00,14,4.288,10.40,1.006,10.46,0.00026,0.014,731.52,0.410,11/7/2016
-85.07967150,41.49853128,I-13 P0909,16/11/07-10:53:55,CORN,1717,5.741,89.30,1.000,994.41,11/7/2016,On,20.00,Yes,12.29,18.00,4663.4,83.28,4525.5,80.81,In,-0.0014,6553.5,0.0034,0.768,0.00,67.00,14,3.915,9.490,1.303,12.36,0.00028,0.016,790.29,0.317,11/7/2016
-85.07965382,41.49853140,I-13 P0909,16/11/07-10:53:55,CORN,1718,5.013,89.60,1.000,994.20,11/7/2016,On,20.00,Yes,12.49,18.10,5425.5,96.88,5258.5,93.90,In,0.00091,6553.5,0.0032,0.726,0.00,68.00,14,3.418,8.286,1.377,11.41,0.00025,0.014,802.79,0.300,11/7/2016
-85.07963477,41.49853159,I-13 P0909,16/11/07-10:53:55,CORN,1719,5.194,89.80,1.000,994.00,11/7/2016,On,20.00,Yes,13.04,18.10,5469.0,97.66,5300.7,94.66,In,-0.0032,6553.5,0.0034,0.694,0.00,71.00,14,3.541,8.584,1.440,12.36,0.00026,0.015,838.36,0.286,11/7/2016
-85.07961600,41.49853173,I-13 P0909,16/11/07-10:53:55,CORN,1720,5.194,89.40,1.000,993.80,11/7/2016,On,20.00,Yes,15.12,18.10,6341.9,113.25,6146.8,109.76,In,-0.0014,6553.5,0.0034,0.694,0.00,69.00,14,3.541,8.584,1.440,12.36,0.00023,0.013,972.17,0.286,11/7/2016
-85.07959729,41.49853195,I-13 P0909,16/11/07-10:53:55,CORN,1721,5.285,89.70,1.000,993.59,11/7/2016,On,20.00,Yes,16.61,18.10,6845.8,122.25,6635.2,118.49,In,-0.0014,6553.5,0.0034,0.707,0.00,73.00,14,3.604,8.736,1.415,12.36,0.00021,0.012,1068.0,0.291,11/7/2016
-85.07957852,41.49853207,I-13 P0909,16/11/07-10:53:55,CORN,1722,5.285,90.30,1.000,993.37,11/7/2016,On,20.00,Yes,17.00,18.10,7003.9,125.07,6788.4,121.22,In,-1.777e-008,6553.5,0.0034,0.707,0.00,77.00,14,3.604,8.736,1.415,12.36,0.00020,0.011,1092.6,0.291,11/7/2016
-85.07955736,41.49853210,I-13 P0909,16/11/07-10:53:55,CORN,1723,5.925,90.00,1.000,993.17,11/7/2016,On,20.00,Yes,17.42,18.10,6402.5,114.33,6205.5,110.81,In,-0.0014,6553.5,0.0037,0.736,0.00,72.00,14,4.040,9.794,1.359,13.31,0.00021,0.012,1119.7,0.303,11/7/2016
-85.07953669,41.49853211,I-13 P0909,16/11/07-10:53:55,CORN,1724,5.741,90.30,1.000,992.88,11/7/2016,On,20.00,Yes,19.85,18.10,7528.9,134.44,7297.2,130.31,In,-1.777e-008,6553.5,0.0034,0.768,0.00,72.00,14,3.915,9.490,1.303,12.36,0.00017,0.0097,1275.9,0.317,11/7/2016
-85.07951772,41.49853219,I-13 P0909,16/11/07-10:53:55,CORN,1725,5.469,90.30,1.000,992.70,11/7/2016,On,20.00,Yes,20.55,18.10,8184.1,146.14,7932.2,141.65,In,-0.0027,6553.5,0.0034,0.731,0.00,74.00,14,3.729,9.040,1.368,12.36,0.00017,0.0094,1321.1,0.302,11/7/2016
-85.07949839,41.49853234,I-13 P0909,16/11/07-10:53:55,CORN,1726,5.469,90.20,1.000,992.58,11/7/2016,On,20.00,Yes,21.85,18.00,8703.0,155.41,8445.6,150.81,In,-0.0032,6553.5,0.0034,0.731,0.00,74.00,14,3.729,9.040,1.368,12.36,0.00016,0.0088,1404.9,0.302,11/7/2016
-85.07947921,41.49853238,I-13 P0909,16/11/07-10:53:55,CORN,1727,5.469,90.10,1.000,992.41,11/7/2016,On,20.00,Yes,23.24,18.10,9254.7,165.26,8969.9,160.18,In,-0.0014,6553.5,0.0034,0.731,0.00,74.00,14,3.729,9.040,1.368,12.36,0.00015,0.0083,1494.0,0.302,11/7/2016
-85.07945996,41.49853256,I-13 P0909,16/11/07-10:53:55,CORN,1728,5.377,90.00,1.000,992.25,11/7/2016,On,20.00,Yes,23.55,18.10,9536.9,170.30,9243.5,165.06,In,-0.0032,6553.5,0.0037,0.668,0.00,72.00,14,3.666,8.888,1.498,13.31,0.00016,0.0088,1513.7,0.275,11/7/2016
-85.07944132,41.49853256,I-13 P0909,16/11/07-10:53:55,CORN,1729,5.285,90.00,1.000,992.12,11/7/2016,On,20.00,Yes,22.91,18.10,9440.9,168.59,9150.4,163.40,In,-0.0014,6553.5,0.0034,0.707,0.00,73.00,14,3.604,8.736,1.415,12.36,0.00015,0.0084,1472.8,0.291,11/7/2016
-85.07942291,41.49853249,I-13 P0909,16/11/07-10:53:55,CORN,1730,5.377,90.20,1.000,991.99,11/7/2016,On,20.00,Yes,22.43,18.10,9083.3,162.20,8803.8,157.21,In,-2.166e-008,6553.5,0.0037,0.668,0.00,76.00,14,3.666,8.888,1.498,13.31,0.00016,0.0092,1441.7,0.275,11/7/2016
-85.07940345,41.49853244,I-13 P0909,16/11/07-10:53:55,CORN,1731,5.285,90.00,1.000,991.82,11/7/2016,On,20.00,Yes,19.10,18.10,7869.4,140.53,7627.3,136.20,In,-0.0014,6553.5,0.0034,0.707,0.00,77.00,14,3.604,8.736,1.415,12.36,0.00018,0.010,1227.7,0.291,11/7/2016
-85.07938480,41.49853247,I-13 P0909,16/11/07-10:53:55,CORN,1732,5.285,90.10,1.000,991.68,11/7/2016,On,20.00,Yes,19.60,18.10,8076.3,144.22,7827.8,139.78,In,-0.0027,6553.5,0.0034,0.707,0.00,72.00,14,3.604,8.736,1.415,12.36,0.00018,0.0098,1259.9,0.291,11/7/2016
-85.07936617,41.49853251,I-13 P0909,16/11/07-10:53:55,CORN,1733,5.285,89.90,1.000,991.56,11/7/2016,On,20.00,Yes,20.78,18.10,8561.3,152.88,8297.8,148.18,In,-0.0036,6553.5,0.0034,0.707,0.00,71.00,14,3.604,8.736,1.415,12.36,0.00017,0.0093,1335.6,0.291,11/7/2016
-85.07934732,41.49853267,I-13 P0909,16/11/07-10:53:55,CORN,1734,5.285,89.80,1.000,991.39,11/7/2016,On,20.00,Yes,20.00,18.10,8242.7,147.19,7989.1,142.66,In,-0.0014,6553.5,0.0034,0.707,0.00,69.00,14,3.604,8.736,1.415,12.36,0.00017,0.0096,1285.9,0.291,11/7/2016
-85.07932836,41.49853282,I-13 P0909,16/11/07-10:53:55,CORN,1735,5.285,89.90,1.000,991.24,11/7/2016,On,20.00,Yes,21.30,18.10,8777.6,156.74,8507.5,151.92,In,-0.0027,6553.5,0.0034,0.707,0.00,71.00,14,3.604,8.736,1.415,12.36,0.00016,0.0090,1369.3,0.291,11/7/2016
-85.07930988,41.49853295,I-13 P0909,16/11/07-10:53:55,CORN,1736,5.285,89.60,1.000,991.14,11/7/2016,On,20.00,Yes,20.61,18.10,8492.3,151.65,8231.0,146.98,In,-0.0027,6553.5,0.0034,0.707,0.00,71.00,14,3.604,8.736,1.415,12.36,0.00017,0.0093,1324.8,0.291,11/7/2016
-85.07929093,41.49853301,I-13 P0909,16/11/07-10:53:55,CORN,1737,5.285,90.00,1.000,990.93,11/7/2016,On,20.00,Yes,19.95,17.90,8220.0,146.78,7986.5,142.62,In,-0.0014,6553.5,0.0034,0.707,0.00,71.00,14,3.604,8.736,1.415,12.36,0.00017,0.0096,1282.3,0.291,11/7/2016
-85.07927201,41.49853288,I-13 P0909,16/11/07-10:53:55,CORN,1738,5.285,90.60,1.000,990.85,11/7/2016,On,20.00,Yes,19.28,18.10,7943.1,141.84,7698.7,137.48,In,-0.0014,6553.5,0.0032,0.766,0.00,73.00,14,3.604,8.736,1.306,11.41,0.00016,0.0092,1239.2,0.316,11/7/2016
-85.07925299,41.49853254,I-13 P0909,16/11/07-10:53:55,CORN,1739,5.285,90.50,1.000,990.68,11/7/2016,On,20.00,Yes,21.31,18.10,8780.0,156.79,8509.8,151.96,In,-0.0014,6553.5,0.0034,0.707,0.00,69.00,14,3.604,8.736,1.415,12.36,0.00016,0.0090,1369.7,0.291,11/7/2016
-85.07923426,41.49853223,I-13 P0909,16/11/07-10:53:55,CORN,1740,5.285,90.20,1.000,990.44,11/7/2016,On,20.00,Yes,21.32,18.10,8784.7,156.87,8514.4,152.04,In,-0.0014,6553.5,0.0034,0.707,0.00,69.00,14,3.604,8.736,1.415,12.36,0.00016,0.0090,1370.5,0.291,11/7/2016
-85.07921585,41.49853216,I-13 P0909,16/11/07-10:53:55,CORN,1741,5.285,89.50,1.000,990.42,11/7/2016,On,20.00,Yes,22.91,18.10,9440.9,168.59,9150.4,163.40,In,-0.0014,6553.5,0.0034,0.707,0.00,69.00,14,3.604,8.736,1.415,12.36,0.00015,0.0084,1472.8,0.291,11/7/2016
-85.07919709,41.49853219,I-13 P0909,16/11/07-10:53:55,CORN,1742,5.285,89.10,1.000,990.29,11/7/2016,On,20.00,Yes,23.34,18.10,9619.2,171.77,9323.2,166.49,In,-0.0027,6553.5,0.0034,0.707,0.00,72.00,14,3.604,8.736,1.415,12.36,0.00015,0.0082,1500.6,0.291,11/7/2016
-85.07917824,41.49853226,I-13 P0909,16/11/07-10:53:55,CORN,1743,5.377,88.80,1.000,990.24,11/7/2016,On,20.00,Yes,27.55,18.10,11160,199.29,10817,193.16,In,-1.777e-008,6553.5,0.0034,0.719,0.00,69.00,14,3.666,8.888,1.391,12.36,0.00012,0.0070,1771.3,0.297,11/7/2016
-85.07915975,41.49853226,I-13 P0909,16/11/07-10:53:55,CORN,1744,5.285,89.00,1.000,990.19,11/7/2016,On,20.00,Yes,29.53,18.10,12170,217.31,11795,210.63,In,-1.777e-008,6553.5,0.0034,0.707,0.00,69.00,14,3.604,8.736,1.415,12.36,0.00012,0.0065,1898.5,0.291,11/7/2016
-85.07914143,41.49853230,I-13 P0909,16/11/07-10:53:55,CORN,1745,5.285,89.20,1.000,990.15,11/7/2016,On,20.00,Yes,25.12,18.10,10352,184.86,10034,179.17,In,-0.0014,6553.5,0.0034,0.707,0.00,73.00,14,3.604,8.736,1.415,12.36,0.00014,0.0077,1615.0,0.291,11/7/2016
-85.07912277,41.49853234,I-13 P0909,16/11/07-10:53:55,CORN,1746,5.285,89.40,1.000,990.10,11/7/2016,On,20.00,Yes,26.06,18.00,10740,191.78,10422,186.11,In,-0.0027,6553.5,0.0034,0.707,0.00,73.00,14,3.604,8.736,1.415,12.36,0.00013,0.0074,1675.5,0.291,11/7/2016
-85.07910430,41.49853246,I-13 P0909,16/11/07-10:53:55,CORN,1747,5.285,89.40,1.000,990.12,11/7/2016,On,20.00,Yes,24.67,18.10,10166,181.53,9852.9,175.94,In,-0.0036,6553.5,0.0037,0.656,0.00,76.00,14,3.604,8.736,1.524,13.31,0.00015,0.0084,1585.9,0.271,11/7/2016
-85.07908612,41.49853263,I-13 P0909,16/11/07-10:53:55,CORN,1748,5.194,89.50,1.000,990.18,11/7/2016,On,20.00,Yes,22.70,18.10,9520.8,170.01,9227.8,164.78,In,-0.0014,6553.5,0.0037,0.645,0.00,74.00,14,3.541,8.584,1.551,13.31,0.00016,0.0091,1459.5,0.266,11/7/2016
-85.07906678,41.49853263,I-13 P0909,16/11/07-10:53:55,CORN,1749,5.377,89.10,1.000,990.18,11/7/2016,On,20.00,Yes,22.43,17.90,9083.0,162.20,8825.0,157.59,In,-0.0036,6553.5,0.0037,0.668,0.00,76.00,14,3.666,8.888,1.498,13.31,0.00016,0.0092,1441.6,0.275,11/7/2016
-85.07904715,41.49853281,I-13 P0909,16/11/07-10:53:55,CORN,1750,5.558,88.60,1.000,990.15,11/7/2016,On,20.00,Yes,20.93,18.10,8202.8,146.48,7950.4,141.97,In,-0.0032,6553.5,0.0037,0.690,0.00,74.00,14,3.789,9.186,1.449,13.31,0.00018,0.0099,1345.6,0.285,11/7/2016
-85.07902757,41.49853294,I-13 P0909,16/11/07-10:53:55,CORN,1751,5.469,88.90,1.000,990.15,11/7/2016,On,20.00,Yes,21.69,18.10,8639.0,154.27,8373.2,149.52,In,-0.0036,6553.5,0.0037,0.679,0.00,76.00,14,3.729,9.040,1.473,13.31,0.00017,0.0095,1394.6,0.280,11/7/2016
-85.07900671,41.49853301,I-13 P0909,16/11/07-10:53:55,CORN,1752,5.833,88.80,1.000,990.11,11/7/2016,On,20.00,Yes,21.36,17.90,7974.0,142.39,7747.5,138.35,In,0.00091,6553.5,0.0037,0.724,0.00,76.00,14,3.977,9.642,1.381,13.31,0.00017,0.0097,1372.9,0.299,11/7/2016
-85.07898534,41.49853327,I-13 P0909,16/11/07-10:53:55,CORN,1753,5.925,88.80,1.000,990.06,11/7/2016,On,20.00,Yes,22.67,17.90,8332.3,148.79,8095.6,144.56,In,-0.0036,6553.5,0.0034,0.792,0.00,74.00,14,4.040,9.794,1.262,12.36,0.00015,0.0085,1457.2,0.327,11/7/2016
-85.07896395,41.49853364,I-13 P0909,16/11/07-10:53:55,CORN,1754,6.014,89.20,1.000,989.96,11/7/2016,On,20.00,Yes,23.49,18.10,8506.3,151.90,8244.6,147.22,In,-0.0014,6553.5,0.0034,0.804,0.00,74.00,14,4.100,9.940,1.244,12.36,0.00015,0.0082,1509.9,0.332,11/7/2016
-85.07894243,41.49853382,I-13 P0909,16/11/07-10:53:55,CORN,1755,6.014,89.60,1.000,989.84,11/7/2016,On,20.00,Yes,25.94,18.00,9393.6,167.74,9115.7,162.78,In,-0.0027,6553.5,0.0034,0.804,0.00,74.00,14,4.100,9.940,1.244,12.36,0.00013,0.0074,1667.4,0.332,11/7/2016
-85.07892110,41.49853402,I-13 P0909,16/11/07-10:53:55,CORN,1756,5.925,89.80,1.000,989.61,11/7/2016,On,20.00,Yes,26.83,18.00,9860.9,176.09,9569.2,170.88,In,-0.0014,6553.5,0.0034,0.792,0.00,70.00,14,4.040,9.794,1.262,12.36,0.00013,0.0072,1724.5,0.327,11/7/2016
-85.07890075,41.49853429,I-13 P0909,16/11/07-10:53:55,CORN,1757,5.741,89.70,1.000,989.50,11/7/2016,On,20.00,Yes,26.28,18.10,9968.9,178.02,9662.2,172.54,In,0.00046,6553.5,0.0034,0.768,0.00,70.00,14,3.915,9.490,1.303,12.36,0.00013,0.0073,1689.4,0.317,11/7/2016
-85.07887976,41.49853437,I-13 P0909,16/11/07-10:53:55,CORN,1758,5.833,89.70,1.000,989.27,11/7/2016,On,20.00,Yes,27.40,18.10,10231,182.70,9916.6,177.08,In,-0.0014,6553.5,0.0034,0.780,0.00,74.00,14,3.977,9.642,1.282,12.36,0.00013,0.0070,1761.6,0.322,11/7/2016
-85.07885909,41.49853444,I-13 P0909,16/11/07-10:53:55,CORN,1759,5.741,90.10,1.000,989.10,11/7/2016,On,20.00,Yes,29.46,18.00,11176,199.57,10845,193.66,In,-0.0036,6553.5,0.0037,0.713,0.00,74.00,14,3.915,9.490,1.403,13.31,0.00013,0.0070,1893.9,0.294,11/7/2016
-85.07883892,41.49853441,I-13 P0909,16/11/07-10:53:55,CORN,1760,5.741,90.40,1.000,988.92,11/7/2016,On,20.00,Yes,30.62,18.10,11616,207.44,11259,201.05,In,-1.782e-008,6553.5,0.0034,0.768,0.00,74.00,14,3.915,9.490,1.303,12.36,0.00011,0.0063,1968.6,0.317,11/7/2016
-85.07881876,41.49853449,I-13 P0909,16/11/07-10:53:55,CORN,1761,5.469,90.40,1.000,988.72,11/7/2016,On,20.00,Yes,30.12,18.10,11995,214.19,11625,207.60,In,-2.170e-008,6553.5,0.0034,0.731,0.00,72.00,14,3.729,9.040,1.368,12.36,0.00011,0.0064,1936.2,0.302,11/7/2016
-85.07879898,41.49853452,I-13 P0909,16/11/07-10:53:55,CORN,1762,5.558,90.10,1.000,988.58,11/7/2016,On,20.00,Yes,31.67,18.00,12413,221.66,12046,215.10,In,-0.0014,6553.5,0.0034,0.743,0.00,76.00,14,3.789,9.186,1.346,12.36,0.00011,0.0061,2036.2,0.307,11/7/2016
-85.07877916,41.49853460,I-13 P0909,16/11/07-10:53:55,CORN,1763,5.650,90.10,1.000,988.47,11/7/2016,On,20.00,Yes,31.57,18.00,12169,217.31,11809,210.88,In,-0.0027,6553.5,0.0034,0.755,0.00,72.00,14,3.852,9.338,1.324,12.36,0.00011,0.0061,2029.2,0.312,11/7/2016
-85.07875947,41.49853468,I-13 P0909,16/11/07-10:53:55,CORN,1764,5.558,90.20,1.000,988.28,11/7/2016,On,20.00,Yes,31.26,18.00,12249,218.73,11886,212.25,In,-0.0014,6553.5,0.0034,0.743,0.00,76.00,14,3.789,9.186,1.346,12.36,0.00011,0.0062,2009.3,0.307,11/7/2016
-85.07873958,41.49853463,I-13 P0909,16/11/07-10:53:55,CORN,1765,5.558,90.10,1.000,988.19,11/7/2016,On,20.00,Yes,28.21,18.00,11055,197.42,10728,191.58,In,-0.0014,6553.5,0.0037,0.690,0.00,73.00,14,3.789,9.186,1.449,13.31,0.00013,0.0073,1813.5,0.285,11/7/2016
-85.07872001,41.49853467,I-13 P0909,16/11/07-10:53:55,CORN,1766,5.558,89.50,1.000,988.05,11/7/2016,On,20.00,Yes,25.96,18.00,10174,181.68,9873.2,176.31,In,-0.0014,6553.5,0.0034,0.743,0.00,74.00,14,3.789,9.186,1.346,12.36,0.00013,0.0074,1669.0,0.307,11/7/2016
-85.07870071,41.49853492,I-13 P0909,16/11/07-10:53:55,CORN,1767,5.469,89.50,1.000,987.95,11/7/2016,On,20.00,Yes,25.74,18.00,10249,183.01,9945.6,177.60,In,-0.0014,6553.5,0.0037,0.679,0.00,73.00,14,3.729,9.040,1.473,13.31,0.00014,0.0080,1654.4,0.280,11/7/2016
-85.07868114,41.49853504,I-13 P0909,16/11/07-10:53:55,CORN,1768,5.469,89.70,1.000,987.84,11/7/2016,On,20.00,Yes,29.25,18.00,11649,208.01,11304,201.86,In,-0.0014,6553.5,0.0037,0.679,0.00,78.00,14,3.729,9.040,1.473,13.31,0.00013,0.0071,1880.4,0.280,11/7/2016
-85.07866128,41.49853513,I-13 P0909,16/11/07-10:53:55,CORN,1769,5.558,90.00,1.000,987.73,11/7/2016,On,20.00,Yes,29.67,18.00,11627,207.63,11283,201.49,In,-0.0014,6553.5,0.0037,0.690,0.00,77.00,14,3.789,9.186,1.449,13.31,0.00012,0.0070,1907.4,0.285,11/7/2016
-85.07864128,41.49853518,I-13 P0909,16/11/07-10:53:55,CORN,1770,5.650,90.70,1.000,987.61,11/7/2016,On,20.00,Yes,27.18,18.00,10478,187.10,10168,181.57,In,-1.784e-008,6553.5,0.0034,0.755,0.00,72.00,14,3.852,9.338,1.324,12.36,0.00013,0.0071,1747.2,0.312,11/7/2016
-85.07862170,41.49853486,I-13 P0909,16/11/07-10:53:55,CORN,1771,5.650,90.10,1.000,987.50,11/7/2016,On,20.00,Yes,24.15,18.10,9310.0,166.25,9023.5,161.13,In,-0.0032,6553.5,0.0034,0.755,0.00,73.00,14,3.852,9.338,1.324,12.36,0.00014,0.0080,1552.5,0.312,11/7/2016
-85.07860200,41.49853478,I-13 P0909,16/11/07-10:53:55,CORN,1772,5.650,89.80,1.000,987.41,11/7/2016,On,20.00,Yes,23.67,18.10,9125.7,162.96,8844.9,157.95,In,-0.0036,6553.5,0.0034,0.755,0.00,74.00,14,3.852,9.338,1.324,12.36,0.00015,0.0081,1521.7,0.312,11/7/2016
-85.07858185,41.49853483,I-13 P0909,16/11/07-10:53:55,CORN,1773,5.650,89.60,1.000,987.28,11/7/2016,On,20.00,Yes,25.03,18.00,9649.8,172.32,9364.3,167.22,In,-0.0027,6553.5,0.0037,0.701,0.00,79.00,14,3.852,9.338,1.426,13.31,0.00015,0.0083,1609.1,0.289,11/7/2016
-85.07856190,41.49853504,I-13 P0909,16/11/07-10:53:55,CORN,1774,5.650,89.60,1.000,987.18,11/7/2016,On,20.00,Yes,23.50,18.00,9061.5,161.81,8793.4,157.03,In,-0.0027,6553.5,0.0037,0.701,0.00,73.00,14,3.852,9.338,1.426,13.31,0.00016,0.0088,1511.0,0.289,11/7/2016
-85.07854246,41.49853522,I-13 P0909,16/11/07-10:53:55,CORN,1775,5.469,89.30,1.000,987.11,11/7/2016,On,20.00,Yes,22.12,17.90,8808.6,157.30,8558.4,152.83,In,-0.0014,6553.5,0.0037,0.679,0.00,73.00,14,3.729,9.040,1.473,13.31,0.00017,0.0094,1421.9,0.280,11/7/2016
