Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18153751,40.97473148,AULT,HOME,GRAHAM17,,On,-459.67,9.008,10/8/2015,Yes,821.76,54.51,54.51,11.70,2.727,30.00,3270.4,3270.4,Grain Harvest,2010385416,SOYBEANS
-86.18155396,40.97473038,AULT,HOME,GRAHAM17,,On,-459.67,8.949,10/8/2015,Yes,821.70,53.88,53.88,11.90,2.740,30.00,3233.0,3233.0,Grain Harvest,2010385416,SOYBEANS
-86.18156880,40.97472919,AULT,HOME,GRAHAM17,,On,-459.67,8.964,10/8/2015,Yes,821.66,54.20,54.20,12.00,2.729,30.00,3251.8,3251.8,Grain Harvest,2010385416,SOYBEANS
-86.18158444,40.97472755,AULT,HOME,GRAHAM17,,On,-459.67,8.733,10/8/2015,Yes,821.56,51.49,51.49,11.70,2.798,30.00,3089.6,3089.6,Grain Harvest,2010385416,SOYBEANS
-86.18159996,40.97472590,AULT,HOME,GRAHAM17,,On,-459.67,10.21,10/8/2015,Yes,821.58,61.64,61.64,11.40,2.734,30.00,3698.4,3698.4,Grain Harvest,2010385416,SOYBEANS
-86.18161562,40.97472437,AULT,HOME,GRAHAM17,,On,-459.67,10.72,10/8/2015,Yes,821.80,63.91,63.91,11.70,2.767,30.00,3834.6,3834.6,Grain Harvest,2010385416,SOYBEANS
-86.18163121,40.97472176,AULT,HOME,GRAHAM17,,On,-459.67,10.36,10/8/2015,Yes,821.72,62.41,62.41,11.70,2.740,30.00,3744.5,3744.5,Grain Harvest,2010385416,SOYBEANS
-86.18164789,40.97471868,AULT,HOME,GRAHAM17,,On,-459.67,11.20,10/8/2015,Yes,821.62,63.42,63.42,11.80,2.915,30.00,3805.4,3805.4,Grain Harvest,2010385416,SOYBEANS
-86.18166517,40.97471553,AULT,HOME,GRAHAM17,,On,-459.67,11.43,10/8/2015,Yes,821.52,61.39,61.39,11.30,3.071,30.00,3683.1,3683.1,Grain Harvest,2010385416,SOYBEANS
-86.18168229,40.97471355,AULT,HOME,GRAHAM17,,On,-459.67,12.13,10/8/2015,Yes,821.43,66.41,66.41,11.50,3.013,30.00,3984.7,3984.7,Grain Harvest,2010385416,SOYBEANS
