Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18705814,40.97486970,AULT,HOME,BUNKER MUCK19,,On,-459.67,2.181,10/9/2015,Yes,808.17,11.20,11.50,15.30,2.682,35.00,671.77,690.01,Grain Harvest,203748,SOYBEANS
-86.18706231,40.97488002,AULT,HOME,BUNKER MUCK19,,On,-459.67,1.238,10/9/2015,Yes,808.43,6.542,6.728,15.40,2.602,35.00,392.52,403.66,Grain Harvest,203748,SOYBEANS
-86.18706740,40.97488735,AULT,HOME,BUNKER MUCK19,,On,-459.67,0.240,10/9/2015,Yes,808.58,5.308,5.465,15.50,0.622,35.00,318.48,327.90,Grain Harvest,203748,SOYBEANS
-86.18701942,40.97486671,AULT,HOME,BUNKER MUCK19,,On,-459.67,0.790,10/9/2015,Yes,808.25,5.627,5.807,15.70,1.924,35.00,337.60,348.42,Grain Harvest,203748,SOYBEANS
-86.18700816,40.97486425,AULT,HOME,BUNKER MUCK19,,On,-459.67,3.989,10/9/2015,Yes,808.16,26.71,27.56,15.70,2.047,35.00,1602.6,1653.9,Grain Harvest,203748,SOYBEANS
-86.18699629,40.97486197,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.638,10/9/2015,Yes,808.10,35.50,36.63,15.70,2.177,35.00,2129.8,2198.0,Grain Harvest,203748,SOYBEANS
-86.18698332,40.97485990,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.209,10/9/2015,Yes,808.04,44.02,45.49,15.80,2.552,35.00,2641.4,2729.2,Grain Harvest,203748,SOYBEANS
-86.18697014,40.97485819,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.673,10/9/2015,Yes,807.96,47.67,49.31,15.90,2.487,35.00,2860.1,2958.7,Grain Harvest,203748,SOYBEANS
-86.18695599,40.97485661,AULT,HOME,BUNKER MUCK19,,On,-459.67,10.59,10/9/2015,Yes,807.88,57.09,59.05,15.90,2.537,35.00,3425.1,3543.2,Grain Harvest,203748,SOYBEANS
-86.18694183,40.97485522,AULT,HOME,BUNKER MUCK19,,On,-459.67,12.53,10/9/2015,Yes,807.81,62.53,64.68,15.90,2.740,35.00,3751.7,3881.0,Grain Harvest,203748,SOYBEANS
-86.18692708,40.97485403,AULT,HOME,BUNKER MUCK19,,On,-459.67,11.79,10/9/2015,Yes,807.72,60.38,62.54,16.00,2.666,35.00,3623.0,3752.4,Grain Harvest,203748,SOYBEANS
-86.18691201,40.97485324,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.01,10/9/2015,Yes,807.66,64.97,67.29,16.00,2.734,35.00,3898.0,4037.2,Grain Harvest,203748,SOYBEANS
-86.18689650,40.97485292,AULT,HOME,BUNKER MUCK19,,On,-459.67,10.45,10/9/2015,Yes,807.62,49.42,50.46,14.80,2.928,35.00,2965.2,3027.9,Grain Harvest,203748,SOYBEANS
-86.18688096,40.97485263,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.16,10/9/2015,Yes,807.62,67.46,68.64,14.50,2.917,35.00,4047.5,4118.5,Grain Harvest,203748,SOYBEANS
-86.18686493,40.97485202,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.86,10/9/2015,Yes,807.59,65.32,67.02,15.20,2.926,35.00,3919.3,4021.0,Grain Harvest,203748,SOYBEANS
-86.18684956,40.97485108,AULT,HOME,BUNKER MUCK19,,On,-459.67,12.82,10/9/2015,Yes,807.58,60.62,62.34,15.40,2.908,35.00,3637.5,3740.7,Grain Harvest,203748,SOYBEANS
-86.18683320,40.97485001,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.639,10/9/2015,Yes,807.47,39.69,40.91,15.60,2.986,35.00,2381.5,2454.9,Grain Harvest,203748,SOYBEANS
-86.18681683,40.97484902,AULT,HOME,BUNKER MUCK19,,On,-459.67,7.433,10/9/2015,Yes,807.44,33.50,34.53,15.60,3.044,35.00,2009.8,2071.8,Grain Harvest,203748,SOYBEANS
-86.18679981,40.97484793,AULT,HOME,BUNKER MUCK19,,On,-459.67,12.34,10/9/2015,Yes,807.35,55.39,57.17,15.70,3.053,35.00,3323.5,3430.0,Grain Harvest,203748,SOYBEANS
-86.18678368,40.97484691,AULT,HOME,BUNKER MUCK19,,On,-459.67,10.11,10/9/2015,Yes,807.38,45.50,47.01,15.80,3.042,35.00,2730.1,2820.9,Grain Harvest,203748,SOYBEANS
-86.18676760,40.97484606,AULT,HOME,BUNKER MUCK19,,On,-459.67,12.09,10/9/2015,Yes,807.37,56.03,57.22,14.80,2.989,35.00,3361.9,3433.0,Grain Harvest,203748,SOYBEANS
-86.18675094,40.97484516,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.269,10/9/2015,Yes,807.35,36.81,37.86,15.40,3.089,35.00,2208.8,2271.5,Grain Harvest,203748,SOYBEANS
-86.18673420,40.97484452,AULT,HOME,BUNKER MUCK19,,On,-459.67,7.297,10/9/2015,Yes,807.36,32.74,33.75,15.60,3.058,35.00,1964.3,2024.8,Grain Harvest,203748,SOYBEANS
-86.18671783,40.97484413,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.686,10/9/2015,Yes,807.40,25.67,26.49,15.70,3.036,35.00,1540.1,1589.4,Grain Harvest,203748,SOYBEANS
-86.18670418,40.97484330,AULT,HOME,BUNKER MUCK19,,On,-459.67,7.827,10/9/2015,Yes,807.39,37.56,38.81,15.80,2.852,35.00,2253.9,2328.8,Grain Harvest,203748,SOYBEANS
-86.18669682,40.97484301,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.843,10/9/2015,Yes,807.36,41.38,42.80,15.90,1.930,35.00,2482.6,2568.3,Grain Harvest,203748,SOYBEANS
-86.18669682,40.97484301,AULT,HOME,BUNKER MUCK19,,On,-459.67,4.563,10/9/2015,Yes,807.36,91.33,94.59,16.00,0.682,35.00,5479.5,5675.2,Grain Harvest,203748,SOYBEANS
-86.18670606,40.97484245,AULT,HOME,BUNKER MUCK19,,On,-459.67,3.223,10/9/2015,Yes,807.45,20.73,21.47,16.00,2.123,35.00,1243.9,1288.3,Grain Harvest,203748,SOYBEANS
-86.18671765,40.97484219,AULT,HOME,BUNKER MUCK19,,On,-459.67,1.967,10/9/2015,Yes,807.49,13.13,13.62,16.10,2.042,35.00,787.98,817.10,Grain Harvest,203748,SOYBEANS
-86.18672963,40.97484098,AULT,HOME,BUNKER MUCK19,,On,-459.67,1.845,10/9/2015,Yes,807.27,11.21,11.64,16.20,2.241,35.00,672.75,698.44,Grain Harvest,203748,SOYBEANS
-86.18674137,40.97484192,AULT,HOME,BUNKER MUCK19,,On,-459.67,1.176,10/9/2015,Yes,807.20,8.036,8.343,16.20,1.993,35.00,482.15,500.56,Grain Harvest,203748,SOYBEANS
